CMDLINE ns-train l3gs
MEM 13520.796875 1704770473.4206
MEM 13520.796875 1704770473.5208
MEM 13520.796875 1704770473.6211
MEM 13520.796875 1704770473.7213
MEM 13520.796875 1704770473.8216
MEM 13520.796875 1704770473.9219
MEM 13520.796875 1704770474.0222
MEM 13520.796875 1704770474.1227
MEM 13520.796875 1704770474.2231
MEM 13520.796875 1704770474.3234
MEM 13520.777344 1704770474.4238
MEM 13520.777344 1704770474.5239
MEM 13520.777344 1704770474.6242
MEM 13520.777344 1704770474.7244
MEM 13520.777344 1704770474.8246
MEM 13520.777344 1704770474.9248
MEM 13520.777344 1704770475.0251
MEM 13520.777344 1704770475.1254
MEM 13520.777344 1704770475.2257
MEM 13520.777344 1704770475.3259
MEM 13520.777344 1704770475.4262
MEM 13520.777344 1704770475.5265
MEM 13520.777344 1704770475.6269
MEM 13520.777344 1704770475.7272
MEM 13520.757812 1704770475.8274
MEM 13520.757812 1704770475.9276
MEM 13520.757812 1704770476.0278
MEM 13520.757812 1704770476.1281
MEM 13520.757812 1704770476.2283
MEM 13520.757812 1704770476.3285
MEM 13520.757812 1704770476.4288
MEM 13520.757812 1704770476.5290
MEM 13520.757812 1704770476.6293
MEM 13520.757812 1704770476.7295
MEM 13520.757812 1704770476.8298
MEM 13520.757812 1704770476.9303
MEM 13520.757812 1704770477.0306
MEM 13520.757812 1704770477.1310
MEM 13520.757812 1704770477.2313
MEM 13520.757812 1704770477.3316
MEM 13520.738281 1704770477.4321
MEM 13520.738281 1704770477.5323
MEM 13520.738281 1704770477.6326
MEM 13520.738281 1704770477.7328
MEM 13520.738281 1704770477.8330
MEM 13520.738281 1704770477.9334
MEM 13520.738281 1704770478.0337
MEM 13520.738281 1704770478.1340
MEM 13520.738281 1704770478.2343
MEM 13520.738281 1704770478.3347
MEM 13520.738281 1704770478.4351
MEM 13520.738281 1704770478.5354
MEM 13520.738281 1704770478.6357
MEM 13520.738281 1704770478.7361
MEM 13520.718750 1704770478.8364
MEM 13520.718750 1704770478.9366
MEM 13520.718750 1704770479.0369
MEM 13520.718750 1704770479.1371
MEM 13520.718750 1704770479.2374
MEM 13520.718750 1704770479.3377
MEM 13520.718750 1704770479.4381
MEM 13520.718750 1704770479.5383
MEM 13520.718750 1704770479.6387
MEM 13520.718750 1704770479.7389
MEM 13520.718750 1704770479.8393
MEM 13520.718750 1704770479.9396
MEM 13520.718750 1704770480.0399
MEM 13520.718750 1704770480.1402
MEM 13520.699219 1704770480.2405
MEM 13520.699219 1704770480.3409
MEM 13520.699219 1704770480.4411
MEM 13520.699219 1704770480.5414
MEM 13520.699219 1704770480.6417
MEM 13520.699219 1704770480.7420
MEM 13520.699219 1704770480.8423
MEM 13520.699219 1704770480.9426
MEM 13520.699219 1704770481.0430
MEM 13520.699219 1704770481.1432
MEM 13520.699219 1704770481.2437
MEM 13520.699219 1704770481.3443
MEM 13520.699219 1704770481.4447
MEM 13520.699219 1704770481.5453
MEM 13520.699219 1704770481.6457
MEM 13520.699219 1704770481.7461
MEM 13520.679688 1704770481.8464
MEM 13520.679688 1704770481.9467
MEM 13520.679688 1704770482.0470
MEM 13520.679688 1704770482.1474
MEM 13520.679688 1704770482.2477
MEM 13520.679688 1704770482.3480
MEM 13520.679688 1704770482.4485
MEM 13520.679688 1704770482.5488
MEM 13520.679688 1704770482.6493
MEM 13520.679688 1704770482.7499
MEM 13520.679688 1704770482.8503
MEM 13520.679688 1704770482.9510
MEM 13520.679688 1704770483.0515
MEM 13520.679688 1704770483.1519
MEM 13520.664062 1704770483.2524
MEM 13520.664062 1704770483.3526
MEM 13520.664062 1704770483.4529
MEM 13520.664062 1704770483.5531
MEM 13520.664062 1704770483.6533
MEM 13520.664062 1704770483.7535
MEM 13520.664062 1704770483.8538
MEM 13520.664062 1704770483.9540
MEM 13520.664062 1704770484.0543
MEM 13520.664062 1704770484.1545
MEM 13520.664062 1704770484.2548
MEM 13520.664062 1704770484.3551
MEM 13520.664062 1704770484.4555
MEM 13520.664062 1704770484.5558
MEM 13520.644531 1704770484.6563
MEM 13520.644531 1704770484.7568
MEM 13520.644531 1704770484.8571
MEM 13520.644531 1704770484.9575
MEM 13520.644531 1704770485.0579
MEM 13520.644531 1704770485.1582
MEM 13520.644531 1704770485.2586
MEM 13520.644531 1704770485.3593
MEM 13520.644531 1704770485.4599
MEM 13520.644531 1704770485.5604
MEM 13520.644531 1704770485.6608
MEM 13520.644531 1704770485.7613
MEM 13520.644531 1704770485.8617
MEM 13520.644531 1704770485.9622
MEM 13520.644531 1704770486.0627
MEM 13520.644531 1704770486.1631
MEM 13520.625000 1704770486.2634
MEM 13520.625000 1704770486.3636
MEM 13520.625000 1704770486.4638
MEM 13520.625000 1704770486.5641
MEM 13520.625000 1704770486.6643
MEM 13520.625000 1704770486.7645
MEM 13520.625000 1704770486.8648
MEM 13520.625000 1704770486.9651
MEM 13520.625000 1704770487.0654
MEM 13520.625000 1704770487.1658
MEM 13520.625000 1704770487.2661
MEM 13520.625000 1704770487.3664
MEM 13520.625000 1704770487.4667
