CMDLINE ns-train l3gs
CHLD 478527 9.667969 1704770674.9111
CHLD 478597 1449.421875 1704770674.9111
MEM 13591.425781 1704770675.0113
CHLD 478527 9.667969 1704770675.0199
CHLD 478597 1449.421875 1704770675.0199
MEM 13591.425781 1704770675.1203
CHLD 478527 9.667969 1704770675.1336
CHLD 478597 1449.421875 1704770675.1336
MEM 13591.425781 1704770675.2339
CHLD 478527 9.667969 1704770675.2428
CHLD 478597 1449.421875 1704770675.2428
MEM 13591.425781 1704770675.3431
CHLD 478527 9.667969 1704770675.3519
CHLD 478597 1449.421875 1704770675.3519
MEM 13591.425781 1704770675.4522
CHLD 478527 9.667969 1704770675.4631
CHLD 478597 1449.421875 1704770675.4631
MEM 13591.535156 1704770675.5634
CHLD 478527 9.667969 1704770675.5727
CHLD 478597 1452.843750 1704770675.5727
MEM 13591.535156 1704770675.6730
CHLD 478527 9.667969 1704770675.6811
CHLD 478597 1452.843750 1704770675.6811
MEM 13591.535156 1704770675.7813
CHLD 478527 9.667969 1704770675.7892
CHLD 478597 1452.843750 1704770675.7893
MEM 13591.535156 1704770675.8894
CHLD 478527 9.667969 1704770675.8971
CHLD 478597 1452.843750 1704770675.8971
MEM 13591.535156 1704770675.9973
CHLD 478527 9.667969 1704770676.0050
CHLD 478597 1452.843750 1704770676.0050
MEM 13591.535156 1704770676.1054
CHLD 478527 9.667969 1704770676.1284
CHLD 478597 1452.843750 1704770676.1285
MEM 13591.535156 1704770676.2288
CHLD 478527 9.667969 1704770676.2372
CHLD 478597 1452.843750 1704770676.2372
MEM 13591.535156 1704770676.3375
CHLD 478527 9.667969 1704770676.3504
CHLD 478597 1452.843750 1704770676.3504
MEM 13591.535156 1704770676.4506
CHLD 478527 9.667969 1704770676.4583
CHLD 478597 1452.843750 1704770676.4584
MEM 13591.535156 1704770676.5586
CHLD 478527 9.667969 1704770676.5671
CHLD 478597 1452.843750 1704770676.5672
MEM 13591.535156 1704770676.6675
CHLD 478527 9.667969 1704770676.6758
CHLD 478597 1452.843750 1704770676.6758
MEM 13591.535156 1704770676.7762
CHLD 478527 9.667969 1704770676.7877
CHLD 478597 1452.843750 1704770676.7878
MEM 13591.535156 1704770676.8881
CHLD 478527 9.667969 1704770676.9007
CHLD 478597 1452.843750 1704770676.9008
MEM 13591.515625 1704770677.0012
CHLD 478527 9.667969 1704770677.0134
CHLD 478597 1457.652344 1704770677.0134
MEM 13591.515625 1704770677.1138
CHLD 478527 9.667969 1704770677.1302
CHLD 478597 1457.652344 1704770677.1302
MEM 13591.515625 1704770677.2307
CHLD 478527 9.667969 1704770677.2431
CHLD 478597 1457.652344 1704770677.2432
MEM 13591.515625 1704770677.3435
CHLD 478527 9.667969 1704770677.3519
CHLD 478597 1457.652344 1704770677.3519
MEM 13591.515625 1704770677.4523
CHLD 478527 9.667969 1704770677.4633
CHLD 478597 1457.652344 1704770677.4634
MEM 13591.515625 1704770677.5636
CHLD 478527 9.667969 1704770677.5722
CHLD 478597 1457.652344 1704770677.5722
MEM 13591.515625 1704770677.6724
CHLD 478527 9.667969 1704770677.6833
CHLD 478597 1457.652344 1704770677.6833
MEM 13591.515625 1704770677.7836
CHLD 478527 9.667969 1704770677.7920
CHLD 478597 1450.332031 1704770677.7920
MEM 13591.515625 1704770677.8923
CHLD 478527 9.667969 1704770677.9036
CHLD 478597 1450.332031 1704770677.9037
MEM 13591.515625 1704770678.0040
CHLD 478527 9.667969 1704770678.0130
CHLD 478597 1450.332031 1704770678.0130
MEM 13591.515625 1704770678.1133
CHLD 478527 9.667969 1704770678.1250
CHLD 478597 1450.332031 1704770678.1250
MEM 13591.515625 1704770678.2253
CHLD 478527 9.667969 1704770678.2343
CHLD 478597 1445.671875 1704770678.2344
MEM 13591.515625 1704770678.3347
CHLD 478527 9.667969 1704770678.3494
CHLD 478597 1445.671875 1704770678.3494
MEM 13591.515625 1704770678.4497
CHLD 478527 9.667969 1704770678.4582
CHLD 478597 1445.671875 1704770678.4583
MEM 13591.496094 1704770678.5585
CHLD 478527 9.667969 1704770678.5670
CHLD 478597 1450.671875 1704770678.5670
MEM 13591.496094 1704770678.6672
CHLD 478527 9.667969 1704770678.6751
CHLD 478597 1450.671875 1704770678.6751
MEM 13591.496094 1704770678.7754
CHLD 478527 9.667969 1704770678.7831
CHLD 478597 1450.671875 1704770678.7831
MEM 13591.496094 1704770678.8835
CHLD 478527 9.667969 1704770678.8945
CHLD 478597 1450.671875 1704770678.8945
MEM 13591.496094 1704770678.9947
CHLD 478527 9.667969 1704770679.0027
CHLD 478597 1450.671875 1704770679.0027
MEM 13591.496094 1704770679.1031
CHLD 478527 9.667969 1704770679.1149
CHLD 478597 1450.671875 1704770679.1149
MEM 13591.496094 1704770679.2151
CHLD 478527 9.667969 1704770679.2231
CHLD 478597 1450.671875 1704770679.2232
MEM 13591.496094 1704770679.3234
CHLD 478527 9.667969 1704770679.3372
CHLD 478597 1450.671875 1704770679.3373
MEM 13591.496094 1704770679.4377
CHLD 478527 9.667969 1704770679.4521
CHLD 478597 1450.671875 1704770679.4521
MEM 13591.496094 1704770679.5524
CHLD 478527 9.667969 1704770679.5649
CHLD 478597 1450.671875 1704770679.5650
MEM 13591.496094 1704770679.6656
CHLD 478527 9.667969 1704770679.6785
CHLD 478597 1450.671875 1704770679.6786
MEM 13591.496094 1704770679.7789
CHLD 478527 9.667969 1704770679.7921
CHLD 478597 1450.671875 1704770679.7921
MEM 13591.496094 1704770679.8924
CHLD 478527 9.667969 1704770679.9030
CHLD 478597 1450.671875 1704770679.9030
MEM 13591.476562 1704770680.0033
CHLD 478527 9.667969 1704770680.0119
CHLD 478597 1453.871094 1704770680.0119
MEM 13591.476562 1704770680.1123
CHLD 478527 9.667969 1704770680.1332
CHLD 478597 1453.871094 1704770680.1333
MEM 13591.476562 1704770680.2336
CHLD 478527 9.667969 1704770680.2544
CHLD 478597 1453.871094 1704770680.2545
MEM 13591.476562 1704770680.3549
CHLD 478527 9.667969 1704770680.3764
CHLD 478597 1453.871094 1704770680.3765
MEM 13591.476562 1704770680.4768
CHLD 478527 9.667969 1704770680.5001
CHLD 478597 1453.871094 1704770680.5002
MEM 13591.476562 1704770680.6006
CHLD 478527 9.667969 1704770680.6219
CHLD 478597 1453.871094 1704770680.6219
MEM 13591.476562 1704770680.7223
CHLD 478527 9.667969 1704770680.7435
CHLD 478597 1453.871094 1704770680.7436
MEM 13591.476562 1704770680.8440
CHLD 478527 9.667969 1704770680.8653
CHLD 478597 1453.871094 1704770680.8654
MEM 13591.476562 1704770680.9658
CHLD 478527 9.667969 1704770680.9873
CHLD 478597 1453.871094 1704770680.9873
MEM 13591.476562 1704770681.0879
CHLD 478527 9.667969 1704770681.1103
CHLD 478597 1453.871094 1704770681.1104
MEM 13591.476562 1704770681.2107
CHLD 478527 9.667969 1704770681.2194
CHLD 478597 1453.871094 1704770681.2194
MEM 13591.476562 1704770681.3198
CHLD 478527 9.667969 1704770681.3331
CHLD 478597 1453.871094 1704770681.3332
MEM 13591.457031 1704770681.4335
CHLD 478527 9.667969 1704770681.4421
CHLD 478597 1456.441406 1704770681.4421
MEM 13591.457031 1704770681.5423
CHLD 478527 9.667969 1704770681.5536
CHLD 478597 1456.441406 1704770681.5536
MEM 13591.457031 1704770681.6539
CHLD 478527 9.667969 1704770681.6618
CHLD 478597 1456.441406 1704770681.6618
MEM 13591.457031 1704770681.7620
CHLD 478527 9.667969 1704770681.7827
CHLD 478597 1456.441406 1704770681.7828
MEM 13591.457031 1704770681.8830
CHLD 478527 9.667969 1704770681.8906
CHLD 478597 1456.441406 1704770681.8907
MEM 13591.457031 1704770681.9911
CHLD 478527 9.667969 1704770682.0067
CHLD 478597 1456.441406 1704770682.0067
MEM 13591.457031 1704770682.1070
CHLD 478527 9.667969 1704770682.1154
CHLD 478597 1456.441406 1704770682.1154
MEM 13591.457031 1704770682.2157
CHLD 478527 9.667969 1704770682.2252
CHLD 478597 1456.441406 1704770682.2252
MEM 13591.457031 1704770682.3254
CHLD 478527 9.667969 1704770682.3357
CHLD 478597 1456.441406 1704770682.3358
MEM 13591.457031 1704770682.4362
CHLD 478527 9.667969 1704770682.4492
CHLD 478597 1456.441406 1704770682.4492
MEM 13591.457031 1704770682.5495
CHLD 478527 9.667969 1704770682.5581
CHLD 478597 1456.441406 1704770682.5581
MEM 13591.457031 1704770682.6585
CHLD 478527 9.667969 1704770682.6806
CHLD 478597 1456.441406 1704770682.6806
MEM 13591.457031 1704770682.7809
CHLD 478527 9.667969 1704770682.7915
CHLD 478597 1456.441406 1704770682.7916
MEM 13591.457031 1704770682.8919
CHLD 478527 9.667969 1704770682.9116
CHLD 478597 1456.441406 1704770682.9117
MEM 13591.437500 1704770683.0121
CHLD 478527 9.667969 1704770683.0307
CHLD 478597 1453.996094 1704770683.0308
MEM 13591.437500 1704770683.1311
CHLD 478527 9.667969 1704770683.1521
CHLD 478597 1453.996094 1704770683.1521
MEM 13591.437500 1704770683.2525
CHLD 478527 9.667969 1704770683.2734
CHLD 478597 1453.996094 1704770683.2735
MEM 13591.437500 1704770683.3739
CHLD 478527 9.667969 1704770683.3961
CHLD 478597 1453.996094 1704770683.3962
MEM 13591.437500 1704770683.4965
CHLD 478527 9.667969 1704770683.5179
CHLD 478597 1453.996094 1704770683.5180
MEM 13591.437500 1704770683.6184
CHLD 478527 9.667969 1704770683.6397
CHLD 478597 1453.996094 1704770683.6398
MEM 13591.437500 1704770683.7403
CHLD 478527 9.667969 1704770683.7626
CHLD 478597 1453.996094 1704770683.7627
MEM 13591.437500 1704770683.8631
CHLD 478527 9.667969 1704770683.8849
CHLD 478597 1453.996094 1704770683.8850
MEM 13591.437500 1704770683.9854
CHLD 478527 9.667969 1704770684.0102
CHLD 478597 1453.996094 1704770684.0103
MEM 13591.437500 1704770684.1106
CHLD 478527 9.667969 1704770684.1192
CHLD 478597 1453.996094 1704770684.1192
MEM 13591.437500 1704770684.2195
CHLD 478527 9.667969 1704770684.2308
CHLD 478597 1449.531250 1704770684.2308
MEM 13591.437500 1704770684.3311
CHLD 478527 9.667969 1704770684.3430
CHLD 478597 1449.531250 1704770684.3430
MEM 13591.417969 1704770684.4433
CHLD 478527 9.667969 1704770684.4519
CHLD 478597 1452.980469 1704770684.4519
MEM 13591.417969 1704770684.5523
CHLD 478527 9.667969 1704770684.5615
CHLD 478597 1452.980469 1704770684.5615
MEM 13591.417969 1704770684.6618
CHLD 478527 9.667969 1704770684.6696
CHLD 478597 1452.980469 1704770684.6696
MEM 13591.417969 1704770684.7698
CHLD 478527 9.667969 1704770684.7776
CHLD 478597 1452.980469 1704770684.7776
MEM 13591.417969 1704770684.8779
CHLD 478527 9.667969 1704770684.8889
CHLD 478597 1452.980469 1704770684.8889
MEM 13591.417969 1704770684.9893
CHLD 478527 9.667969 1704770685.0107
CHLD 478597 1452.980469 1704770685.0108
MEM 13591.417969 1704770685.1111
CHLD 478527 9.667969 1704770685.1321
CHLD 478597 1452.980469 1704770685.1322
MEM 13591.417969 1704770685.2326
CHLD 478527 9.667969 1704770685.2540
CHLD 478597 1452.980469 1704770685.2540
MEM 13591.417969 1704770685.3545
CHLD 478527 9.667969 1704770685.3668
CHLD 478597 1452.980469 1704770685.3668
MEM 13591.417969 1704770685.4671
CHLD 478527 9.667969 1704770685.4756
CHLD 478597 1452.980469 1704770685.4756
MEM 13591.417969 1704770685.5759
CHLD 478527 9.667969 1704770685.5844
CHLD 478597 1452.980469 1704770685.5845
MEM 13591.417969 1704770685.6848
CHLD 478527 9.667969 1704770685.6938
CHLD 478597 1452.980469 1704770685.6938
MEM 13591.417969 1704770685.7941
CHLD 478527 9.667969 1704770685.8031
CHLD 478597 1452.980469 1704770685.8031
MEM 13591.398438 1704770685.9034
CHLD 478527 9.667969 1704770685.9120
CHLD 478597 1457.210938 1704770685.9120
MEM 13591.398438 1704770686.0124
CHLD 478527 9.667969 1704770686.0337
CHLD 478597 1457.210938 1704770686.0338
MEM 13591.398438 1704770686.1342
CHLD 478527 9.667969 1704770686.1555
CHLD 478597 1457.210938 1704770686.1556
MEM 13591.398438 1704770686.2559
CHLD 478527 9.667969 1704770686.2765
CHLD 478597 1457.210938 1704770686.2766
MEM 13591.398438 1704770686.3769
CHLD 478527 9.667969 1704770686.4028
CHLD 478597 1457.210938 1704770686.4028
MEM 13591.398438 1704770686.5033
CHLD 478527 9.667969 1704770686.5246
CHLD 478597 1457.210938 1704770686.5246
MEM 13591.398438 1704770686.6251
CHLD 478527 9.667969 1704770686.6464
CHLD 478597 1457.210938 1704770686.6465
MEM 13591.398438 1704770686.7469
CHLD 478527 9.667969 1704770686.7682
CHLD 478597 1457.210938 1704770686.7683
MEM 13591.398438 1704770686.8688
CHLD 478527 9.667969 1704770686.8825
CHLD 478597 1457.210938 1704770686.8825
MEM 13591.398438 1704770686.9830
CHLD 478527 9.667969 1704770687.0015
CHLD 478597 1457.210938 1704770687.0016
MEM 13591.398438 1704770687.1020
CHLD 478527 9.667969 1704770687.1242
CHLD 478597 1457.210938 1704770687.1243
MEM 13591.398438 1704770687.2246
CHLD 478527 9.667969 1704770687.2349
CHLD 478597 1457.210938 1704770687.2350
MEM 13591.398438 1704770687.3352
CHLD 478527 9.667969 1704770687.3439
CHLD 478597 1457.210938 1704770687.3439
MEM 13591.378906 1704770687.4444
CHLD 478527 9.667969 1704770687.4646
CHLD 478597 1464.492188 1704770687.4646
MEM 13591.378906 1704770687.5650
CHLD 478527 9.667969 1704770687.5858
CHLD 478597 1464.492188 1704770687.5859
MEM 13591.378906 1704770687.6862
CHLD 478527 9.667969 1704770687.7068
CHLD 478597 1464.492188 1704770687.7068
MEM 13591.378906 1704770687.8072
CHLD 478527 9.667969 1704770687.8280
CHLD 478597 1464.492188 1704770687.8280
MEM 13591.378906 1704770687.9284
CHLD 478527 9.667969 1704770687.9494
CHLD 478597 1464.492188 1704770687.9495
MEM 13591.378906 1704770688.0499
CHLD 478527 9.667969 1704770688.0712
CHLD 478597 1464.492188 1704770688.0713
MEM 13591.378906 1704770688.1717
CHLD 478527 9.667969 1704770688.1936
CHLD 478597 1464.492188 1704770688.1937
MEM 13591.378906 1704770688.2940
CHLD 478527 9.667969 1704770688.3152
CHLD 478597 1464.492188 1704770688.3153
MEM 13591.378906 1704770688.4158
CHLD 478527 9.667969 1704770688.4402
CHLD 478597 1464.492188 1704770688.4402
MEM 13591.378906 1704770688.5406
CHLD 478527 9.667969 1704770688.5498
CHLD 478597 1459.835938 1704770688.5498
MEM 13591.378906 1704770688.6502
CHLD 478527 9.667969 1704770688.6719
CHLD 478597 1455.175781 1704770688.6719
MEM 13591.378906 1704770688.7722
CHLD 478527 9.667969 1704770688.7808
CHLD 478597 1455.175781 1704770688.7808
MEM 13591.359375 1704770688.8811
CHLD 478527 9.667969 1704770688.8895
CHLD 478597 1459.257812 1704770688.8896
MEM 13591.359375 1704770688.9898
CHLD 478527 9.667969 1704770688.9976
CHLD 478597 1459.257812 1704770688.9977
MEM 13591.359375 1704770689.0979
CHLD 478527 9.667969 1704770689.1056
CHLD 478597 1459.257812 1704770689.1056
MEM 13591.359375 1704770689.2058
CHLD 478527 9.667969 1704770689.2138
CHLD 478597 1459.257812 1704770689.2138
MEM 13591.359375 1704770689.3140
CHLD 478527 9.667969 1704770689.3223
CHLD 478597 1459.257812 1704770689.3223
MEM 13591.359375 1704770689.4226
CHLD 478527 9.667969 1704770689.4311
CHLD 478597 1459.257812 1704770689.4311
MEM 13591.359375 1704770689.5313
CHLD 478527 9.667969 1704770689.5394
CHLD 478597 1459.257812 1704770689.5394
MEM 13591.359375 1704770689.6399
CHLD 478527 9.667969 1704770689.6483
CHLD 478597 1459.257812 1704770689.6484
MEM 13591.359375 1704770689.7486
CHLD 478527 9.667969 1704770689.7661
CHLD 478597 1459.257812 1704770689.7661
MEM 13591.359375 1704770689.8664
CHLD 478527 9.667969 1704770689.8748
CHLD 478597 1459.257812 1704770689.8749
MEM 13591.359375 1704770689.9752
CHLD 478527 9.667969 1704770689.9836
CHLD 478597 1459.257812 1704770689.9837
MEM 13591.359375 1704770690.0840
CHLD 478527 9.667969 1704770690.0927
CHLD 478597 1459.257812 1704770690.0927
MEM 13591.359375 1704770690.1931
CHLD 478527 9.667969 1704770690.2084
CHLD 478597 1459.257812 1704770690.2084
MEM 13591.339844 1704770690.3088
CHLD 478527 9.667969 1704770690.3235
CHLD 478597 1462.222656 1704770690.3235
MEM 13591.339844 1704770690.4238
CHLD 478527 9.667969 1704770690.4463
CHLD 478597 1462.222656 1704770690.4464
MEM 13591.339844 1704770690.5467
CHLD 478527 9.667969 1704770690.5562
CHLD 478597 1462.222656 1704770690.5562
MEM 13591.339844 1704770690.6564
CHLD 478527 9.667969 1704770690.6720
CHLD 478597 1462.222656 1704770690.6720
MEM 13591.339844 1704770690.7722
CHLD 478527 9.667969 1704770690.7798
CHLD 478597 1462.222656 1704770690.7799
MEM 13591.339844 1704770690.8801
CHLD 478527 9.667969 1704770690.8886
CHLD 478597 1462.222656 1704770690.8886
MEM 13591.339844 1704770690.9888
CHLD 478527 9.667969 1704770691.0096
CHLD 478597 1462.222656 1704770691.0096
MEM 13591.339844 1704770691.1102
CHLD 478527 9.667969 1704770691.1353
CHLD 478597 1462.222656 1704770691.1353
MEM 13591.339844 1704770691.2358
CHLD 478527 9.667969 1704770691.2611
CHLD 478597 1462.222656 1704770691.2611
MEM 13591.339844 1704770691.3616
CHLD 478527 9.667969 1704770691.3832
CHLD 478597 1462.222656 1704770691.3833
MEM 13591.339844 1704770691.4841
CHLD 478527 9.667969 1704770691.5060
CHLD 478597 1462.222656 1704770691.5060
MEM 13591.339844 1704770691.6064
CHLD 478527 9.667969 1704770691.6187
CHLD 478597 1462.222656 1704770691.6187
MEM 13591.339844 1704770691.7191
CHLD 478527 9.667969 1704770691.7451
CHLD 478597 1462.222656 1704770691.7452
MEM 13591.320312 1704770691.8456
CHLD 478527 9.667969 1704770691.8639
CHLD 478597 1466.343750 1704770691.8640
MEM 13591.320312 1704770691.9643
CHLD 478527 9.667969 1704770691.9852
CHLD 478597 1466.343750 1704770691.9853
MEM 13591.320312 1704770692.0855
CHLD 478527 9.667969 1704770692.0940
CHLD 478597 1466.343750 1704770692.0940
MEM 13591.320312 1704770692.1942
CHLD 478527 9.667969 1704770692.2023
CHLD 478597 1466.343750 1704770692.2024
MEM 13591.320312 1704770692.3026
CHLD 478527 9.667969 1704770692.3102
CHLD 478597 1466.343750 1704770692.3102
MEM 13591.320312 1704770692.4106
CHLD 478527 9.667969 1704770692.4228
CHLD 478597 1466.343750 1704770692.4228
MEM 13591.320312 1704770692.5231
CHLD 478527 9.667969 1704770692.5316
CHLD 478597 1466.343750 1704770692.5316
MEM 13591.320312 1704770692.6319
CHLD 478527 9.667969 1704770692.6411
CHLD 478597 1466.343750 1704770692.6411
MEM 13591.320312 1704770692.7414
CHLD 478527 9.667969 1704770692.7537
CHLD 478597 1466.343750 1704770692.7537
MEM 13591.320312 1704770692.8540
CHLD 478527 9.667969 1704770692.8673
CHLD 478597 1466.343750 1704770692.8673
MEM 13591.320312 1704770692.9676
CHLD 478527 9.667969 1704770692.9761
CHLD 478597 1466.343750 1704770692.9761
MEM 13591.320312 1704770693.0764
CHLD 478527 9.667969 1704770693.0862
CHLD 478597 1466.343750 1704770693.0862
MEM 13591.320312 1704770693.1865
CHLD 478527 9.667969 1704770693.1978
CHLD 478597 1466.343750 1704770693.1978
MEM 13591.300781 1704770693.2983
CHLD 478527 9.667969 1704770693.3197
CHLD 478597 1472.109375 1704770693.3198
MEM 13591.300781 1704770693.4201
CHLD 478527 9.667969 1704770693.4426
CHLD 478597 1472.109375 1704770693.4427
MEM 13591.300781 1704770693.5430
CHLD 478527 9.667969 1704770693.5645
CHLD 478597 1472.109375 1704770693.5646
MEM 13591.300781 1704770693.6649
CHLD 478527 9.667969 1704770693.6832
CHLD 478597 1472.109375 1704770693.6832
MEM 13591.300781 1704770693.7836
CHLD 478527 9.667969 1704770693.7924
CHLD 478597 1472.109375 1704770693.7925
MEM 13591.300781 1704770693.8927
CHLD 478527 9.667969 1704770693.9005
CHLD 478597 1472.109375 1704770693.9005
MEM 13591.300781 1704770694.0011
CHLD 478527 9.667969 1704770694.0200
CHLD 478597 1464.195312 1704770694.0201
MEM 13591.300781 1704770694.1203
CHLD 478527 9.667969 1704770694.1309
CHLD 478597 1464.195312 1704770694.1309
MEM 13591.300781 1704770694.2312
CHLD 478527 9.667969 1704770694.2397
CHLD 478597 1464.195312 1704770694.2397
MEM 13591.300781 1704770694.3401
CHLD 478527 9.667969 1704770694.3517
CHLD 478597 1464.195312 1704770694.3518
MEM 13591.300781 1704770694.4521
CHLD 478527 9.667969 1704770694.4624
CHLD 478597 1459.535156 1704770694.4625
MEM 13591.300781 1704770694.5629
CHLD 478527 9.667969 1704770694.5744
CHLD 478597 1459.535156 1704770694.5744
MEM 13591.281250 1704770694.6747
CHLD 478527 9.667969 1704770694.6833
CHLD 478597 1462.144531 1704770694.6834
MEM 13591.281250 1704770694.7838
CHLD 478527 9.667969 1704770694.8052
CHLD 478597 1462.144531 1704770694.8052
MEM 13591.281250 1704770694.9056
CHLD 478527 9.667969 1704770694.9264
CHLD 478597 1462.144531 1704770694.9265
MEM 13591.281250 1704770695.0268
CHLD 478527 9.667969 1704770695.0475
CHLD 478597 1462.144531 1704770695.0475
MEM 13591.281250 1704770695.1479
CHLD 478527 9.667969 1704770695.1685
CHLD 478597 1462.144531 1704770695.1686
MEM 13591.281250 1704770695.2691
CHLD 478527 9.667969 1704770695.2905
CHLD 478597 1462.144531 1704770695.2905
MEM 13591.281250 1704770695.3909
CHLD 478527 9.667969 1704770695.4114
CHLD 478597 1462.144531 1704770695.4115
MEM 13591.281250 1704770695.5119
CHLD 478527 9.667969 1704770695.5333
CHLD 478597 1462.144531 1704770695.5333
MEM 13591.281250 1704770695.6337
CHLD 478527 9.667969 1704770695.6551
CHLD 478597 1462.144531 1704770695.6552
MEM 13591.281250 1704770695.7555
CHLD 478527 9.667969 1704770695.7767
CHLD 478597 1462.144531 1704770695.7768
MEM 13591.281250 1704770695.8771
CHLD 478527 9.667969 1704770695.8855
CHLD 478597 1462.144531 1704770695.8856
MEM 13591.281250 1704770695.9859
CHLD 478527 9.667969 1704770696.0018
CHLD 478597 1462.144531 1704770696.0018
MEM 13591.281250 1704770696.1021
CHLD 478527 9.667969 1704770696.1107
CHLD 478597 1462.144531 1704770696.1108
MEM 13591.281250 1704770696.2110
CHLD 478527 9.667969 1704770696.2196
CHLD 478597 1462.144531 1704770696.2196
MEM 13591.261719 1704770696.3200
CHLD 478527 9.667969 1704770696.3291
CHLD 478597 1463.335938 1704770696.3291
MEM 13591.261719 1704770696.4296
CHLD 478527 9.667969 1704770696.4449
CHLD 478597 1463.335938 1704770696.4449
MEM 13591.261719 1704770696.5451
CHLD 478527 9.667969 1704770696.5533
CHLD 478597 1463.335938 1704770696.5533
MEM 13591.261719 1704770696.6535
CHLD 478527 9.667969 1704770696.6661
CHLD 478597 1463.335938 1704770696.6661
MEM 13591.261719 1704770696.7663
CHLD 478527 9.667969 1704770696.7740
CHLD 478597 1463.335938 1704770696.7741
MEM 13591.261719 1704770696.8743
CHLD 478527 9.667969 1704770696.8872
CHLD 478597 1463.335938 1704770696.8872
MEM 13591.261719 1704770696.9874
CHLD 478527 9.667969 1704770696.9988
CHLD 478597 1463.335938 1704770696.9989
MEM 13591.261719 1704770697.0992
CHLD 478527 9.667969 1704770697.1076
CHLD 478597 1463.335938 1704770697.1076
MEM 13591.261719 1704770697.2080
CHLD 478527 9.667969 1704770697.2198
CHLD 478597 1463.335938 1704770697.2198
MEM 13591.261719 1704770697.3201
CHLD 478527 9.667969 1704770697.3290
CHLD 478597 1463.335938 1704770697.3290
MEM 13591.261719 1704770697.4294
CHLD 478527 9.667969 1704770697.4388
CHLD 478597 1463.335938 1704770697.4388
MEM 13591.261719 1704770697.5391
CHLD 478527 9.667969 1704770697.5478
CHLD 478597 1463.335938 1704770697.5478
MEM 13591.261719 1704770697.6481
CHLD 478527 9.667969 1704770697.6578
CHLD 478597 1463.335938 1704770697.6578
MEM 13591.242188 1704770697.7581
CHLD 478527 9.667969 1704770697.7667
CHLD 478597 1472.406250 1704770697.7667
MEM 13591.242188 1704770697.8669
CHLD 478527 9.667969 1704770697.8750
CHLD 478597 1472.406250 1704770697.8750
MEM 13591.242188 1704770697.9752
CHLD 478527 9.667969 1704770697.9830
CHLD 478597 1472.406250 1704770697.9830
MEM 13591.242188 1704770698.0833
CHLD 478527 9.667969 1704770698.0915
CHLD 478597 1472.406250 1704770698.0915
MEM 13591.242188 1704770698.1917
CHLD 478527 9.667969 1704770698.1999
CHLD 478597 1472.406250 1704770698.1999
MEM 13591.242188 1704770698.3002
CHLD 478527 9.667969 1704770698.3087
CHLD 478597 1472.406250 1704770698.3087
MEM 13591.242188 1704770698.4089
CHLD 478527 9.667969 1704770698.4169
CHLD 478597 1472.406250 1704770698.4169
MEM 13591.242188 1704770698.5172
CHLD 478527 9.667969 1704770698.5316
CHLD 478597 1472.406250 1704770698.5316
MEM 13591.242188 1704770698.6318
CHLD 478527 9.667969 1704770698.6398
CHLD 478597 1472.406250 1704770698.6398
MEM 13591.242188 1704770698.7401
CHLD 478527 9.667969 1704770698.7512
CHLD 478597 1472.406250 1704770698.7513
MEM 13591.242188 1704770698.8517
CHLD 478527 9.667969 1704770698.8645
CHLD 478597 1472.406250 1704770698.8646
MEM 13591.242188 1704770698.9648
CHLD 478527 9.667969 1704770698.9737
CHLD 478597 1472.406250 1704770698.9737
MEM 13591.242188 1704770699.0740
CHLD 478527 9.667969 1704770699.0825
CHLD 478597 1472.406250 1704770699.0825
MEM 13591.222656 1704770699.1828
CHLD 478527 9.667969 1704770699.1917
CHLD 478597 1466.789062 1704770699.1918
MEM 13591.222656 1704770699.2920
CHLD 478527 9.667969 1704770699.2998
CHLD 478597 1466.789062 1704770699.2998
MEM 13591.222656 1704770699.4001
CHLD 478527 9.667969 1704770699.4117
CHLD 478597 1466.789062 1704770699.4117
MEM 13591.222656 1704770699.5120
CHLD 478527 9.667969 1704770699.5203
CHLD 478597 1466.789062 1704770699.5203
MEM 13591.222656 1704770699.6205
CHLD 478527 9.667969 1704770699.6284
CHLD 478597 1466.789062 1704770699.6284
MEM 13591.222656 1704770699.7287
CHLD 478527 9.667969 1704770699.7372
CHLD 478597 1466.789062 1704770699.7372
MEM 13591.222656 1704770699.8374
CHLD 478527 9.667969 1704770699.8454
CHLD 478597 1466.789062 1704770699.8455
MEM 13591.222656 1704770699.9457
CHLD 478527 9.667969 1704770699.9543
CHLD 478597 1466.789062 1704770699.9543
MEM 13591.222656 1704770700.0546
CHLD 478527 9.667969 1704770700.0626
CHLD 478597 1466.789062 1704770700.0626
MEM 13591.222656 1704770700.1629
CHLD 478527 9.667969 1704770700.1714
CHLD 478597 1466.789062 1704770700.1714
MEM 13591.222656 1704770700.2717
CHLD 478527 9.667969 1704770700.2804
CHLD 478597 1466.789062 1704770700.2804
MEM 13591.222656 1704770700.3810
CHLD 478527 9.667969 1704770700.4030
CHLD 478597 1463.019531 1704770700.4031
MEM 13591.222656 1704770700.5036
CHLD 478527 9.667969 1704770700.5327
CHLD 478597 1463.019531 1704770700.5327
MEM 13591.222656 1704770700.6331
CHLD 478527 9.667969 1704770700.6503
CHLD 478597 1463.019531 1704770700.6504
MEM 13591.332031 1704770700.7507
CHLD 478527 9.667969 1704770700.7591
CHLD 478597 1465.570312 1704770700.7592
MEM 13591.332031 1704770700.8593
CHLD 478527 9.667969 1704770700.8672
CHLD 478597 1465.570312 1704770700.8673
MEM 13591.332031 1704770700.9675
